username,rating,text,date,company,city
"{'name': 'Balaji Tech info', 'link': 'https://www.google.com/maps/contrib/109308802658437166067?hl=en-US', 'contributor_id': '109308802658437166067', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGkapgxLyGZW8RKaRSD-kmR1qh7ZQBeQn0wF7FiWh-IfAquEEa=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 76, 'photos': 166}",4,"""This is a stunning and spacious place surrounded by natural beauty, offering a peaceful environment ideal for IT professionals. With its park-like ambiance, the combination of greenery and tranquility creates the perfect setting to focus, unwind, and recharge. A true gem for those seeking a balance between work and nature.""",a month ago,TCS,Hyderabad
"{'name': 'Murahari Pulavarty', 'link': 'https://www.google.com/maps/contrib/118212770562011114345?hl=en-US', 'contributor_id': '118212770562011114345', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKlE5coH-N4TrUfvZT0nstRMP_uVQyvCVqEPcxnY109wKbvPI4K=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 82, 'photos': 3}",5,"Humanity - I had a self fall from my scooty, 3 months ago on the main road, TCS Synergy Main Gate.  The moment, i fell on the road, people around me carried me to the platform/walk way just before the gate of TCS. A middle aged security personnel from TCS brought their first aid kit and gave me the basic clean and applied anti-septic fluid. Offered a bottle of water too . I'm grateful for the man, who served me and i wish him God bless.🙏.",6 months ago,TCS,Hyderabad
"{'name': 'kishore c', 'link': 'https://www.google.com/maps/contrib/116247503739625948763?hl=en-US', 'contributor_id': '116247503739625948763', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIRFWS-1gbVH3zXnfgPq4BqO4-sX0ksyuDJRCznmGxGF5m0nw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 49, 'photos': 28}",2,I went for an interview. Maintenance is very poor.. it is similar to govt. Office..,a week ago,TCS,Hyderabad
"{'name': 'Anusai Reddy', 'link': 'https://www.google.com/maps/contrib/116082052093029546430?hl=en-US', 'contributor_id': '116082052093029546430', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUCbJVpawNGTKQAqe1OHdvYlsKMEI63Lofb39IMl_HB_s_au2YerA=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 182, 'photos': 60}",1,"In case of interviews,the students attending are made to stand in a line outside the campus on road and the attendees to the students are made to stand outside the gate throughout the interview process... I feel atleast basic amenities are required to be provided to the attendees",5 years ago,TCS,Hyderabad
"{'name': 'Saranya Chebrolu', 'link': 'https://www.google.com/maps/contrib/109092353136505004419?hl=en-US', 'contributor_id': '109092353136505004419', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWr6Nx15-fYGtFhWhzsDyYSfS9nszfEwZ_nonp9WNuSakN3bykZ6A=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 5}",5,"This is my office..This office is like a heaven for me since im a big nature lover...looks like a mini forest...old building but all amenities are present...if u r not a big infrastructure lover...definitely this is for you!...cute kittens , doggies , birds also use to roam over here..such a bliss to spend some time here",7 months ago,TCS,Hyderabad
"{'name': 'Anand Kumar', 'link': 'https://www.google.com/maps/contrib/106740509699732890387?hl=en-US', 'contributor_id': '106740509699732890387', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKgX_lRiMcVdo3cPArD_iJDL5vDFa2bB84MvggWxGtZM9yKhg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 50, 'photos': 3}",5,It's an TCS office in central Hyderabad with world class look,a month ago,TCS,Hyderabad
"{'name': 'Pradeep Kumar Cheedalla', 'link': 'https://www.google.com/maps/contrib/107833489636756626768?hl=en-US', 'contributor_id': '107833489636756626768', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK-zXah8YapeRIY8ROJ8kgXRaNHDjXZDzYqD4RgRqO6UmiC5Q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 132, 'photos': 35}",5,"Unlike modern IT offices, this place looks more like a college campus established as a group of buildings separated by tall trees and greenery. Pleasant environment in the middle of a bustling city.  This location is also identified as RAPTI in some TCS portals.",a year ago,TCS,Hyderabad
"{'name': 'jagadesh noatia', 'link': 'https://www.google.com/maps/contrib/102007402318412030650?hl=en-US', 'contributor_id': '102007402318412030650', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU_WoCkHewCGJFxEYS89n_48h-z4pps962D7yPDQN6_vessARg4=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 8, 'photos': 9}",5,I,a month ago,TCS,Hyderabad
"{'name': 'Murali Thegreat96', 'link': 'https://www.google.com/maps/contrib/114579396201790681996?hl=en-US', 'contributor_id': '114579396201790681996', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIimlAvwY1fWhG3o_vrHF_8-KfL3sf7rw1L60s2Ov3WewJW=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 1}",1,"Good environment but for a simple process This company has a straightforward policy of not hiring, despite relevant experience. As a result, I'm facing rejection, leaving me without a job to support myself and afford basic necessities like food.",3 months ago,Infosys,Hyderabad
"{'name': 'Subbu Peddireddy', 'link': 'https://www.google.com/maps/contrib/106722453617704746232?hl=en-US', 'contributor_id': '106722453617704746232', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXJIE6gm1UVZaRx4bQHesLYHGczc2lOV7d3wdzq6dN3WAwMSa50lg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 125, 'photos': 85}",5,Superb campus by infy team. Loved with atmosphere,2 months ago,Infosys,Hyderabad
